0.7296 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'pyo', 'pygame'] (in that order).
5.6418 	EXP 	Created list_text1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='list_text1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
5.6422 	EXP 	Created list_text2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='list_text2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
5.6425 	EXP 	Created list_text3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='list_text3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
5.6429 	EXP 	Created list_text4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='list_text4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
5.6433 	EXP 	Created list_text5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='list_text5', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
5.6443 	EXP 	Created fixation_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixation_1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
5.6494 	EXP 	Created difficulty_question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='difficulty_question', opacity=1.0, ori=0, pos=array([0. , 0.2]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
5.6560 	EXP 	Created options = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='options', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
5.6638 	EXP 	Created anchor_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='anchor_1', opacity=1.0, ori=0, pos=array([-0.4, -0.2]), rgb=array([255., 255., 255.]), text='Not difficult at all', units='height', win=Window(...), wrapWidth=1)
5.6683 	EXP 	Created anchor_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='anchor_2', opacity=1.0, ori=0, pos=array([ 0.4, -0.2]), rgb=array([255., 255., 255.]), text='Very Difficult\n', units='height', win=Window(...), wrapWidth=1)
5.6881 	EXP 	Created text_other = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_other', opacity=1.0, ori=0, pos=array([0.  , 0.25]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
5.6886 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
5.6925 	EXP 	Created thank_you = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='thank_you', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
5.6980 	EXP 	Imported instructions.xlsx as conditions, 7 conditions, 2 params
5.6982 	EXP 	Created sequence: sequential, trialTypes=7, nReps=1, seed=None
5.6984 	EXP 	New trial (rep=0, index=0): OrderedDict([('INS', 'Slide1.png'), ('KEYS', ['space'])])
5.7609 	EXP 	instructions: image = 'Slide1.png'
5.7609 	EXP 	instructions: autoDraw = True
6.3967 	DATA 	Keypress: space
6.3975 	EXP 	New trial (rep=0, index=1): OrderedDict([('INS', 'Consent.png'), ('KEYS', ['y', 'n'])])
6.4282 	EXP 	instructions: autoDraw = False
6.4282 	EXP 	instructions: image = 'Consent.png'
6.4282 	EXP 	instructions: autoDraw = True
6.6296 	DATA 	Keypress: space
6.6302 	EXP 	New trial (rep=0, index=2): OrderedDict([('INS', 'Slide2.png'), ('KEYS', ['space'])])
6.6613 	EXP 	instructions: autoDraw = False
6.6613 	EXP 	instructions: image = 'Slide2.png'
6.6613 	EXP 	instructions: autoDraw = True
6.8454 	DATA 	Keypress: space
6.8460 	EXP 	New trial (rep=0, index=3): OrderedDict([('INS', 'Slide3.png'), ('KEYS', ['space'])])
6.8786 	EXP 	instructions: autoDraw = False
6.8786 	EXP 	instructions: image = 'Slide3.png'
6.8786 	EXP 	instructions: autoDraw = True
7.3291 	DATA 	Keypress: space
7.3297 	EXP 	New trial (rep=0, index=4): OrderedDict([('INS', 'Slide4.png'), ('KEYS', ['space'])])
7.3613 	EXP 	instructions: autoDraw = False
7.3613 	EXP 	instructions: image = 'Slide4.png'
7.3613 	EXP 	instructions: autoDraw = True
8.0963 	DATA 	Keypress: space
8.0969 	EXP 	New trial (rep=0, index=5): OrderedDict([('INS', 'Slide5.png'), ('KEYS', ['space'])])
8.1288 	EXP 	instructions: autoDraw = False
8.1288 	EXP 	instructions: image = 'Slide5.png'
8.1288 	EXP 	instructions: autoDraw = True
8.5125 	DATA 	Keypress: space
8.5131 	EXP 	New trial (rep=0, index=6): OrderedDict([('INS', 'Slide6.png'), ('KEYS', ['g'])])
8.5455 	EXP 	instructions: autoDraw = False
8.5455 	EXP 	instructions: image = 'Slide6.png'
8.5455 	EXP 	instructions: autoDraw = True
9.8802 	DATA 	Keypress: g
9.8863 	EXP 	Imported conditions.xlsx as conditions, 9 conditions, 2 params
9.8865 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
9.8867 	EXP 	New trial (rep=0, index=0): OrderedDict([('Category', 'Things in a garage'), ('Type', 'Spatial')])
9.9123 	EXP 	instructions: autoDraw = False
9.9123 	EXP 	letter_text: text = 'Things in a garage'
9.9123 	EXP 	list_text1: text = ''
9.9123 	EXP 	list_text1: pos = [-0.6, 0.15]
9.9123 	EXP 	list_text2: text = ''
9.9123 	EXP 	list_text2: pos = [-0.3, 0.15]
9.9123 	EXP 	list_text3: text = ''
9.9123 	EXP 	list_text3: pos = [0, 0.15]
9.9123 	EXP 	list_text4: text = ''
9.9123 	EXP 	list_text4: pos = [0.3, 0.15]
9.9123 	EXP 	list_text5: text = ''
9.9123 	EXP 	list_text5: pos = [0.6, 0.15]
9.9123 	EXP 	letter_text: font = 'Arial'
9.9123 	EXP 	letter_text: bold = True
9.9123 	EXP 	fixation: autoDraw = True
10.8958 	EXP 	timer: autoDraw = True
10.8958 	EXP 	instruct_text: autoDraw = True
10.8958 	EXP 	letter_text: autoDraw = True
10.8958 	EXP 	screen_text: autoDraw = True
10.8958 	EXP 	list_text1: autoDraw = True
10.8958 	EXP 	list_text2: autoDraw = True
10.8958 	EXP 	list_text3: autoDraw = True
10.8958 	EXP 	list_text4: autoDraw = True
10.8958 	EXP 	list_text5: autoDraw = True
10.8958 	EXP 	letter_text: text = 'Things in a garage'
10.9124 	EXP 	fixation: autoDraw = False
11.1655 	DATA 	Keypress: j
11.1808 	DATA 	Keypress: l
11.1960 	EXP 	screen_text: text = 'j'
11.2638 	DATA 	Keypress: k
11.2789 	EXP 	screen_text: text = 'jk'
11.3311 	DATA 	Keypress: j
11.3465 	EXP 	screen_text: text = 'jkj'
11.4971 	DATA 	Keypress: l
11.5135 	EXP 	screen_text: text = 'jkjl'
11.5309 	DATA 	Keypress: k
11.5469 	EXP 	screen_text: text = 'jkjlk'
11.5825 	DATA 	Keypress: j
11.6136 	EXP 	screen_text: text = 'jkjlkj'
11.8807 	DATA 	Keypress: return
11.8959 	EXP 	screen_text: text = 'jkjlkj'
11.8959 	EXP 	screen_text: text = ''
11.8959 	EXP 	list_text1: pos = array([-0.6   ,  0.1216])
11.8959 	EXP 	list_text1: text = '\njkjlkj'
15.1824 	DATA 	Keypress: return
15.1976 	EXP 	screen_text: text = ''
15.1976 	EXP 	screen_text: text = ''
15.1976 	EXP 	list_text1: pos = array([-0.6   ,  0.0932])
15.1976 	EXP 	list_text1: text = '\njkjlkj\n'
15.7344 	DATA 	Keypress: m
15.7641 	EXP 	screen_text: text = 'm'
15.7654 	DATA 	Keypress: semicolon
15.7815 	EXP 	screen_text: text = 'm'
15.8828 	DATA 	Keypress: l
15.8982 	EXP 	screen_text: text = 'ml'
15.9329 	DATA 	Keypress: k
15.9475 	EXP 	screen_text: text = 'mlk'
16.1495 	DATA 	Keypress: l
16.1650 	EXP 	screen_text: text = 'mlkl'
16.4163 	DATA 	Keypress: return
16.4308 	EXP 	screen_text: text = 'mlkl'
16.4308 	EXP 	screen_text: text = ''
16.4308 	EXP 	list_text1: pos = array([-0.6   ,  0.0648])
16.4308 	EXP 	list_text1: text = '\njkjlkj\n\nmlkl'
16.7316 	DATA 	Keypress: l
16.7473 	EXP 	screen_text: text = 'l'
16.7818 	DATA 	Keypress: k
16.7972 	EXP 	screen_text: text = 'lk'
16.8820 	DATA 	Keypress: j
16.8972 	EXP 	screen_text: text = 'lkj'
17.0656 	DATA 	Keypress: l
17.0816 	EXP 	screen_text: text = 'lkjl'
17.0827 	DATA 	Keypress: k
17.0973 	EXP 	screen_text: text = 'lkjlk'
17.1154 	DATA 	Keypress: j
17.1307 	EXP 	screen_text: text = 'lkjlkj'
17.4819 	DATA 	Keypress: return
17.4974 	EXP 	screen_text: text = 'lkjlkj'
17.4974 	EXP 	screen_text: text = ''
17.4974 	EXP 	list_text1: pos = array([-0.6   ,  0.0364])
17.4974 	EXP 	list_text1: text = '\njkjlkj\n\nmlkl\nlkjlkj'
17.8154 	DATA 	Keypress: l
17.8162 	DATA 	Keypress: k
17.8309 	EXP 	screen_text: text = 'l'
17.9826 	DATA 	Keypress: j
17.9976 	EXP 	screen_text: text = 'lj'
18.0154 	DATA 	Keypress: h
18.0310 	EXP 	screen_text: text = 'ljh'
18.1321 	DATA 	Keypress: l
18.1477 	EXP 	screen_text: text = 'ljhl'
18.1830 	DATA 	Keypress: k
18.1977 	EXP 	screen_text: text = 'ljhlk'
18.4652 	DATA 	Keypress: return
18.4811 	EXP 	screen_text: text = 'ljhlk'
18.4811 	EXP 	screen_text: text = ''
18.4811 	EXP 	list_text1: pos = array([-0.6  ,  0.008])
18.4811 	EXP 	list_text1: text = '\njkjlkj\n\nmlkl\nlkjlkj\nljhlk'
18.9835 	DATA 	Keypress: j
18.9983 	EXP 	screen_text: text = 'j'
19.1663 	DATA 	Keypress: l
19.1825 	EXP 	screen_text: text = 'jl'
19.2169 	DATA 	Keypress: k
19.2326 	EXP 	screen_text: text = 'jlk'
19.2671 	DATA 	Keypress: j
19.2825 	EXP 	screen_text: text = 'jlkj'
19.4338 	DATA 	Keypress: l
19.4493 	EXP 	screen_text: text = 'jlkjl'
19.4681 	DATA 	Keypress: k
19.4993 	EXP 	screen_text: text = 'jlkjlk'
19.7829 	DATA 	Keypress: return
19.7994 	EXP 	screen_text: text = 'jlkjlk'
19.7994 	EXP 	screen_text: text = ''
19.7994 	EXP 	list_text1: pos = array([-0.6   , -0.0204])
19.7994 	EXP 	list_text1: text = '\njkjlkj\n\nmlkl\nlkjlkj\nljhlk\njlkjlk'
20.1339 	DATA 	Keypress: l
20.1494 	EXP 	screen_text: text = 'l'
20.2007 	DATA 	Keypress: k
20.2162 	EXP 	screen_text: text = 'lk'
20.3008 	DATA 	Keypress: j
20.3163 	EXP 	screen_text: text = 'lkj'
20.5831 	DATA 	Keypress: return
20.5997 	EXP 	screen_text: text = 'lkj'
20.5997 	EXP 	screen_text: text = ''
20.5997 	EXP 	list_text1: pos = array([-0.6   , -0.0488])
20.5997 	EXP 	list_text1: text = '\njkjlkj\n\nmlkl\nlkjlkj\nljhlk\njlkjlk\nlkj'
20.8987 	EXP 	fixation: autoDraw = False
20.8987 	EXP 	timer: autoDraw = False
20.8987 	EXP 	instruct_text: autoDraw = False
20.8987 	EXP 	letter_text: autoDraw = False
20.8987 	EXP 	screen_text: autoDraw = False
20.8987 	EXP 	list_text1: autoDraw = False
20.8987 	EXP 	list_text2: autoDraw = False
20.8987 	EXP 	list_text3: autoDraw = False
20.8987 	EXP 	list_text4: autoDraw = False
20.8987 	EXP 	list_text5: autoDraw = False
20.8987 	EXP 	fixation_1: autoDraw = True
21.8654 	EXP 	difficulty_question: autoDraw = True
21.8654 	EXP 	options: autoDraw = True
21.8654 	EXP 	anchor_1: autoDraw = True
21.8654 	EXP 	anchor_2: autoDraw = True
21.8990 	EXP 	fixation_1: autoDraw = False
23.2510 	DATA 	Keypress: 4
23.2659 	EXP 	fixation_1: autoDraw = False
23.2659 	EXP 	difficulty_question: autoDraw = False
23.2659 	EXP 	options: autoDraw = False
23.2659 	EXP 	anchor_1: autoDraw = False
23.2659 	EXP 	anchor_2: autoDraw = False
23.2659 	EXP 	text: text = ''
23.2659 	EXP 	text_other: autoDraw = True
23.2659 	EXP 	text: autoDraw = True
24.2188 	DATA 	Keypress: k
24.2341 	EXP 	text: text = 'k'
24.2511 	DATA 	Keypress: j
24.2678 	EXP 	text: text = 'kj'
24.3520 	DATA 	Keypress: h
24.3677 	EXP 	text: text = 'kjh'
24.4527 	DATA 	Keypress: k
24.4841 	EXP 	text: text = 'kjhk'
24.4862 	DATA 	Keypress: j
24.5176 	EXP 	text: text = 'kjhkj'
24.7351 	DATA 	Keypress: return
24.7355 	EXP 	New trial (rep=0, index=1): OrderedDict([('Category', 'Animals'), ('Type', 'Semantic')])
24.7510 	EXP 	text_other: autoDraw = False
24.7510 	EXP 	text: autoDraw = False
24.7510 	EXP 	letter_text: text = 'Animals'
24.7510 	EXP 	list_text1: text = ''
24.7510 	EXP 	list_text1: pos = [-0.6, 0.15]
24.7510 	EXP 	list_text2: text = ''
24.7510 	EXP 	list_text2: pos = [-0.3, 0.15]
24.7510 	EXP 	list_text3: text = ''
24.7510 	EXP 	list_text3: pos = [0, 0.15]
24.7510 	EXP 	list_text4: text = ''
24.7510 	EXP 	list_text4: pos = [0.3, 0.15]
24.7510 	EXP 	list_text5: text = ''
24.7510 	EXP 	list_text5: pos = [0.6, 0.15]
24.7510 	EXP 	letter_text: font = 'Arial'
24.7510 	EXP 	letter_text: bold = True
24.7510 	EXP 	fixation: autoDraw = True
25.7345 	EXP 	timer: autoDraw = True
25.7345 	EXP 	instruct_text: autoDraw = True
25.7345 	EXP 	letter_text: autoDraw = True
25.7345 	EXP 	screen_text: autoDraw = True
25.7345 	EXP 	list_text1: autoDraw = True
25.7345 	EXP 	list_text2: autoDraw = True
25.7345 	EXP 	list_text3: autoDraw = True
25.7345 	EXP 	list_text4: autoDraw = True
25.7345 	EXP 	list_text5: autoDraw = True
25.7345 	EXP 	letter_text: text = 'Animals'
25.7511 	EXP 	fixation: autoDraw = False
27.3017 	DATA 	Keypress: h
27.3172 	EXP 	screen_text: text = 'h'
27.5521 	DATA 	Keypress: k
27.5672 	EXP 	screen_text: text = 'hk'
27.5684 	DATA 	Keypress: j
27.5839 	EXP 	screen_text: text = 'hkj'
27.7350 	DATA 	Keypress: h
27.7506 	EXP 	screen_text: text = 'hkjh'
27.8182 	DATA 	Keypress: k
27.8340 	EXP 	screen_text: text = 'hkjhk'
27.8517 	DATA 	Keypress: j
27.8677 	EXP 	screen_text: text = 'hkjhkj'
28.1021 	DATA 	Keypress: return
28.1177 	EXP 	screen_text: text = 'hkjhkj'
28.1177 	EXP 	screen_text: text = ''
28.1177 	EXP 	list_text1: pos = array([-0.6   ,  0.1216])
28.1177 	EXP 	list_text1: text = '\nhkjhkj'
30.0364 	DATA 	Keypress: k
30.0526 	EXP 	screen_text: text = 'k'
30.1203 	DATA 	Keypress: j
30.1358 	EXP 	screen_text: text = 'kj'
30.2873 	DATA 	Keypress: l
30.2912 	DATA 	Keypress: k
30.3026 	EXP 	screen_text: text = 'kjl'
30.3186 	EXP 	screen_text: text = 'kjlk'
30.3372 	DATA 	Keypress: j
30.3527 	EXP 	screen_text: text = 'kjlkj'
30.6037 	DATA 	Keypress: return
30.6194 	EXP 	screen_text: text = 'kjlkj'
30.6194 	EXP 	screen_text: text = ''
30.6194 	EXP 	list_text1: pos = array([-0.6   ,  0.0932])
30.6194 	EXP 	list_text1: text = '\nhkjhkj\nkjlkj'
30.9891 	DATA 	Keypress: l
31.0195 	EXP 	screen_text: text = 'l'
31.0707 	DATA 	Keypress: k
31.0862 	EXP 	screen_text: text = 'lk'
31.1708 	DATA 	Keypress: j
31.1863 	EXP 	screen_text: text = 'lkj'
31.3040 	DATA 	Keypress: l
31.3188 	EXP 	screen_text: text = 'lkjl'
31.3200 	DATA 	Keypress: k
31.3363 	EXP 	screen_text: text = 'lkjlk'
31.3536 	DATA 	Keypress: j
31.3684 	EXP 	screen_text: text = 'lkjlkj'
31.6695 	DATA 	Keypress: return
31.6852 	EXP 	screen_text: text = 'lkjlkj'
31.6852 	EXP 	screen_text: text = ''
31.6852 	EXP 	list_text1: pos = array([-0.6   ,  0.0648])
31.6852 	EXP 	list_text1: text = '\nhkjhkj\nkjlkj\nlkjlkj'
32.0208 	DATA 	Keypress: l
32.0353 	EXP 	screen_text: text = 'l'
32.0708 	DATA 	Keypress: k
32.0853 	EXP 	screen_text: text = 'lk'
32.1708 	DATA 	Keypress: j
32.1854 	EXP 	screen_text: text = 'lkj'
32.2875 	DATA 	Keypress: l
32.3020 	EXP 	screen_text: text = 'lkjl'
32.3199 	DATA 	Keypress: k
32.3354 	EXP 	screen_text: text = 'lkjlk'
32.6205 	DATA 	Keypress: return
32.6355 	EXP 	screen_text: text = 'lkjlk'
32.6355 	EXP 	screen_text: text = ''
32.6355 	EXP 	list_text1: pos = array([-0.6   ,  0.0364])
32.6355 	EXP 	list_text1: text = '\nhkjhkj\nkjlkj\nlkjlkj\nlkjlk'
33.3207 	DATA 	Keypress: l
33.3357 	EXP 	screen_text: text = 'l'
33.3707 	DATA 	Keypress: k
33.3856 	EXP 	screen_text: text = 'lk'
33.4867 	DATA 	Keypress: j
33.5024 	EXP 	screen_text: text = 'lkj'
33.6543 	DATA 	Keypress: l
33.6552 	DATA 	Keypress: k
33.6696 	EXP 	screen_text: text = 'lkjl'
33.6871 	DATA 	Keypress: j
33.7025 	EXP 	screen_text: text = 'lkjlj'
34.0386 	DATA 	Keypress: return
34.0530 	EXP 	screen_text: text = 'lkjlj'
34.0530 	EXP 	screen_text: text = ''
34.0530 	EXP 	list_text1: pos = array([-0.6  ,  0.008])
34.0530 	EXP 	list_text1: text = '\nhkjhkj\nkjlkj\nlkjlkj\nlkjlk\nlkjlj'
34.6224 	DATA 	Keypress: k
34.6540 	EXP 	screen_text: text = 'k'
34.7377 	DATA 	Keypress: j
34.7540 	EXP 	screen_text: text = 'kj'
34.9220 	DATA 	Keypress: l
34.9268 	DATA 	Keypress: k
34.9374 	EXP 	screen_text: text = 'kjl'
34.9387 	DATA 	Keypress: j
34.9541 	EXP 	screen_text: text = 'kjlk'
35.2381 	DATA 	Keypress: return
35.2542 	EXP 	screen_text: text = 'kjlk'
35.2542 	EXP 	screen_text: text = ''
35.2542 	EXP 	list_text1: pos = array([-0.6   , -0.0204])
35.2542 	EXP 	list_text1: text = '\nhkjhkj\nkjlkj\nlkjlkj\nlkjlk\nlkjlj\nkjlk'
35.6377 	DATA 	Keypress: l
35.6537 	EXP 	screen_text: text = 'l'
35.6712 	DATA 	Keypress: k
35.6876 	EXP 	screen_text: text = 'lk'
35.7375 	EXP 	timer: autoDraw = False
35.7375 	EXP 	instruct_text: autoDraw = False
35.7375 	EXP 	letter_text: autoDraw = False
35.7375 	EXP 	screen_text: autoDraw = False
